YEAR,GENERO,EDAD,REL_LABORAL,FELICIDAD,SALUD,SEGURIDAD,REGION
2004,Mujer,45,Empleado,10,Muy buena,Muy inseguro,Andalucía
2004,Mujer,47,Empleado,10,Buena,Inseguro,Andalucía
2004,Mujer,41,Empleado,5,Normal,Muy seguro,Andalucía
2004,Hombre,25,Empleado,7,Buena,Muy seguro,Cataluña
2004,Hombre,20,Empleado,10,Muy buena,Muy seguro,Cataluña
2004,Mujer,36,Empleado,8,Muy buena,Seguro,Cataluña
2004,Mujer,42,Empleado,10,Muy buena,Muy inseguro,Cataluña
2004,Hombre,50,Empleado,8,Normal,Seguro,Cataluña
2004,Mujer,35,Empleado,7,Buena,Seguro,Cataluña
2004,Mujer,39,Empleado,9,Buena,Inseguro,Cataluña
2004,Mujer,57,Empleado,7,Normal,Inseguro,Cataluña
2004,Hombre,24,Empleado,7,Buena,Seguro,Cataluña
2004,Mujer,52,Empleado,8,Buena,Seguro,Cataluña
2004,Mujer,34,Empleado,4,Normal,Seguro,Cataluña
2004,Hombre,33,Empleado,6,Muy buena,Seguro,Cataluña
2004,Mujer,50,Empleado,9,Buena,Seguro,Cataluña
2004,Mujer,70,Empleado,7,Normal,Seguro,Cataluña
2004,Mujer,26,Empleado,8,Buena,Seguro,Cataluña
2004,Mujer,48,Autónomo,5,Buena,Seguro,Cataluña
2004,Mujer,56,Empleado,8,Buena,Inseguro,Cataluña
2004,Mujer,65,Empleado,9,Muy mala,Inseguro,Cataluña
2004,Hombre,55,Empleado,7,Normal,Inseguro,Cataluña
2004,Mujer,30,Empleado,7,Normal,Seguro,Cataluña
2004,Hombre,58,Empleado,9,Buena,Seguro,Cataluña
2004,Hombre,70,Empleado,6,Mala,Seguro,Cataluña
2004,Mujer,28,Empleado,8,Muy buena,Seguro,Cataluña
2004,Hombre,62,Empleado,6,Normal,Seguro,Cataluña
2004,Hombre,20,Empleado,8,Buena,Seguro,Cataluña
2004,Hombre,40,Empleado,8,Buena,Seguro,Cataluña
2004,Hombre,26,Empleado,3,Buena,Muy seguro,Cataluña
2004,Mujer,38,Empleado,8,Buena,Muy seguro,Cataluña
2004,Mujer,44,Empleado,5,Muy buena,Muy seguro,Cataluña
2004,Hombre,54,Autónomo,8,Normal,Muy seguro,Cataluña
2004,Hombre,31,Empleado,7,Normal,Seguro,Cataluña
2004,Hombre,57,Empleado,8,Buena,Seguro,Cataluña
2004,Hombre,39,Autónomo,8,Buena,Seguro,Cataluña
2004,Hombre,50,Empleado,8,Buena,Seguro,Cataluña
2004,Hombre,45,Empleado,8,Normal,Muy seguro,Cataluña
2004,Hombre,37,Empleado,7,Buena,Seguro,Cataluña
2004,Hombre,38,Empleado,7,Buena,Inseguro,Cataluña
2004,Hombre,35,Empleado,8,Buena,Seguro,Cataluña
2004,Mujer,32,Empleado,8,Buena,Muy inseguro,Cataluña
2004,Mujer,25,Empleado,7,Buena,Inseguro,Cataluña
2004,Hombre,58,Autónomo,8,Normal,Seguro,Cataluña
2004,Hombre,53,Empleado,8,Normal,Seguro,Cataluña
2004,Hombre,61,Empleado,7,Normal,Inseguro,Cataluña
2004,Hombre,67,Empleado,7,Buena,Seguro,Cataluña
2004,Mujer,50,Empleado,7,Buena,Inseguro,Cataluña
2004,Hombre,64,Empleado,8,Normal,Muy inseguro,Cataluña
2004,Mujer,30,Empleado,10,Buena,Seguro,Cataluña
2004,Hombre,65,Empleado,7,Normal,Seguro,Cataluña
2004,Hombre,33,Empleado,7,Buena,Muy seguro,Cataluña
2004,Hombre,41,Empleado,5,Buena,Muy seguro,Cataluña
2004,Hombre,48,Empleado,7,Buena,Inseguro,Cataluña
2004,Hombre,40,Empleado,6,Buena,Inseguro,Cataluña
2004,Mujer,32,Empleado,8,Buena,Seguro,Cataluña
2004,Hombre,32,Empleado,7,Normal,Inseguro,Cataluña
2004,Hombre,22,Empleado,8,Buena,Muy seguro,Cataluña
2004,Mujer,64,Empleado,10,Mala,Seguro,Cataluña
2004,Hombre,23,Empleado,8,Buena,Seguro,Cataluña
2004,Mujer,70,Empleado,7,Normal,Inseguro,Cataluña
2004,Hombre,69,Negocio familiar,6,Buena,Seguro,Cataluña
2004,Mujer,48,Autónomo,9,Muy buena,Seguro,Cataluña
2004,Hombre,32,Empleado,7,Buena,Inseguro,Cataluña
2004,Hombre,23,Empleado,7,Buena,Seguro,Cataluña
2004,Mujer,24,Empleado,8,Normal,Muy inseguro,Cataluña
2004,Hombre,48,Empleado,10,Normal,Muy seguro,Cataluña
2004,Hombre,56,Empleado,8,Buena,Seguro,Cataluña
2004,Hombre,47,Empleado,2,Buena,Seguro,Cataluña
2004,Hombre,63,Empleado,8,Normal,Seguro,Cataluña
2004,Hombre,58,Autónomo,8,Buena,Muy seguro,Cataluña
2004,Hombre,54,Empleado,7,Normal,Muy seguro,Cataluña
2004,Mujer,26,Empleado,7,Buena,Muy seguro,Cataluña
2004,Hombre,30,Negocio familiar,6,Buena,Seguro,Cataluña
2004,Hombre,48,Autónomo,7,Normal,Seguro,Cataluña
2004,Hombre,30,Empleado,8,Buena,Muy seguro,Cataluña
2004,Hombre,40,Autónomo,9,Buena,Seguro,Cataluña
2004,Mujer,27,Empleado,8,Normal,Seguro,Cataluña
2004,Mujer,24,Empleado,7,Buena,Inseguro,Cataluña
2004,Hombre,16,Empleado,8,Buena,Seguro,Cataluña
2004,Hombre,43,Empleado,6,Buena,Seguro,Cataluña
2004,Hombre,37,Empleado,7,Buena,Seguro,Cataluña
2004,Hombre,50,Autónomo,8,Buena,Seguro,Cataluña
2004,Hombre,56,Empleado,8,Normal,Seguro,Cataluña
2004,Mujer,40,Empleado,4,Muy mala,Seguro,Cataluña
2004,Mujer,23,Empleado,7,Normal,Seguro,Cataluña
2004,Mujer,53,Empleado,8,Buena,Seguro,Cataluña
2004,Hombre,49,Empleado,8,Buena,Muy seguro,Cataluña
2004,Mujer,30,Empleado,8,Buena,Seguro,Cataluña
2004,Hombre,55,Empleado,8,Buena,Seguro,Cataluña
2004,Hombre,36,Empleado,10,Buena,Seguro,Cataluña
2004,Hombre,16,Empleado,8,Muy buena,Seguro,Cataluña
2004,Mujer,59,Empleado,10,Normal,Seguro,Cataluña
2004,Mujer,50,Autónomo,6,Normal,Seguro,Cataluña
2004,Mujer,26,Empleado,10,Buena,Seguro,Cataluña
2004,Hombre,67,Autónomo,8,Mala,Muy seguro,Cataluña
2004,Mujer,37,Autónomo,7,Buena,Seguro,Cataluña
2004,Mujer,51,Empleado,8,Buena,Seguro,Cataluña
2004,Hombre,45,Autónomo,8,Buena,Muy seguro,Cataluña
2004,Mujer,23,Empleado,4,Mala,Muy seguro,Cataluña
2004,Hombre,45,Empleado,8,Buena,Seguro,Cataluña
2004,Hombre,19,Empleado,9,Muy buena,Seguro,Cataluña
2004,Hombre,31,Empleado,7,Muy buena,Seguro,Cataluña
2004,Hombre,29,Empleado,8,Buena,Seguro,Cataluña
2004,Hombre,62,Empleado,8,Buena,Muy seguro,Castilla y León
2004,Hombre,66,Empleado,8,Buena,Muy seguro,Castilla y León
2004,Hombre,29,Autónomo,8,Buena,Muy seguro,Castilla y León
2004,Hombre,64,Autónomo,8,Buena,Muy inseguro,Castilla y León
2004,Hombre,60,Autónomo,9,Buena,Muy inseguro,Castilla y León
2004,Hombre,29,Empleado,8,Buena,Seguro,Castilla y León
2004,Hombre,31,Empleado,8,Buena,Muy seguro,Castilla y León
2004,Hombre,63,Empleado,8,Normal,Seguro,Castilla y León
2004,Hombre,37,Empleado,7,Buena,Seguro,Castilla y León
2004,Mujer,20,Empleado,6,Normal,Inseguro,Castilla y León
2004,Mujer,47,Empleado,6,Normal,Seguro,Castilla y León
2004,Mujer,33,Empleado,7,Normal,Seguro,Castilla y León
2004,Mujer,20,Empleado,6,Buena,Seguro,Castilla y León
2004,Hombre,37,Empleado,7,Buena,Seguro,Castilla y León
2004,Mujer,32,Autónomo,8,Buena,Seguro,Castilla y León
2004,Hombre,29,Empleado,7,Muy buena,Seguro,Castilla y León
2004,Mujer,39,Empleado,7,Muy buena,Muy seguro,Castilla y León
2004,Mujer,69,Empleado,5,Buena,Seguro,Extremadura
2004,Mujer,23,Empleado,8,Buena,Seguro,Extremadura
2004,Hombre,47,Empleado,7,Buena,Seguro,Extremadura
2004,Mujer,52,Empleado,7,Buena,Seguro,Extremadura
2004,Mujer,30,Empleado,8,Buena,Seguro,Extremadura
2004,Hombre,69,Empleado,7,Normal,Seguro,Extremadura
2004,Mujer,61,Empleado,6,Mala,Seguro,Extremadura
2004,Hombre,28,Empleado,7,Buena,Inseguro,Extremadura
2004,Hombre,70,Empleado,6,Buena,Seguro,Extremadura
2004,Mujer,50,Empleado,8,Buena,Seguro,Extremadura
2004,Hombre,68,Empleado,6,Buena,Seguro,Extremadura
2004,Mujer,25,Empleado,9,Buena,Inseguro,Extremadura
2004,Hombre,46,Autónomo,5,Buena,Seguro,Extremadura
2004,Mujer,39,Empleado,6,Normal,Seguro,Extremadura
2004,Hombre,55,Empleado,7,Buena,Seguro,Extremadura
2004,Hombre,56,Autónomo,5,Normal,Seguro,Andalucía
2004,Mujer,23,Empleado,10,Mala,Muy inseguro,Andalucía
2004,Hombre,28,Empleado,8,Muy buena,Seguro,Andalucía
2004,Hombre,56,Autónomo,8,Normal,Muy seguro,Andalucía
2004,Mujer,25,Empleado,9,Buena,Inseguro,Andalucía
2004,Hombre,33,Empleado,8,Normal,Seguro,Andalucía
2004,Mujer,17,Empleado,7,Buena,Inseguro,Andalucía
2004,Hombre,39,Autónomo,9,Muy buena,Muy seguro,Andalucía
2004,Mujer,36,Empleado,7,Buena,Seguro,Andalucía
2004,Hombre,36,Empleado,8,Muy buena,Muy seguro,Andalucía
2004,Mujer,66,Autónomo,10,Buena,Muy seguro,Andalucía
2004,Mujer,48,Empleado,9,Buena,Seguro,Andalucía
2004,Hombre,22,Empleado,10,Buena,Muy inseguro,Andalucía
2004,Mujer,36,Empleado,10,Buena,Seguro,Andalucía
2004,Hombre,20,Empleado,10,Buena,Seguro,Andalucía
2004,Hombre,41,Empleado,6,Normal,Seguro,Andalucía
2004,Hombre,46,Empleado,6,Buena,Muy seguro,Andalucía
2004,Mujer,55,Autónomo,5,Mala,Inseguro,Andalucía
2004,Hombre,49,Empleado,10,Buena,Seguro,Andalucía
2004,Hombre,67,Empleado,10,Mala,Muy seguro,Andalucía
2004,Mujer,41,Empleado,10,Buena,Seguro,Andalucía
2004,Hombre,20,Empleado,10,Muy buena,Muy seguro,Andalucía
2004,Hombre,41,Empleado,9,Muy buena,Muy seguro,Andalucía
2004,Hombre,57,Empleado,8,Mala,Seguro,Andalucía
2004,Mujer,24,Empleado,10,Muy buena,Muy inseguro,Andalucía
2004,Hombre,49,Empleado,7,Buena,Seguro,Andalucía
2004,Hombre,41,Empleado,7,Normal,Seguro,Andalucía
2004,Hombre,20,Empleado,7,Buena,Muy seguro,Andalucía
2004,Hombre,44,Empleado,4,Buena,Muy seguro,Andalucía
2004,Hombre,55,Autónomo,8,Normal,Muy seguro,Andalucía
2004,Hombre,33,Empleado,8,Buena,Muy seguro,Andalucía
2004,Hombre,31,Empleado,10,Buena,Muy seguro,Andalucía
2004,Mujer,31,Empleado,9,Buena,Seguro,Andalucía
2004,Mujer,36,Empleado,10,Normal,Seguro,Andalucía
2004,Hombre,36,Autónomo,7,Muy buena,Muy seguro,Andalucía
2004,Mujer,33,Empleado,9,Muy buena,Muy seguro,Andalucía
2004,Hombre,23,Empleado,7,Muy buena,Muy seguro,Andalucía
2004,Mujer,22,Empleado,7,Buena,Inseguro,Comunidad Valenciana
2004,Hombre,63,Empleado,8,Normal,Seguro,Comunidad Valenciana
2004,Mujer,29,Empleado,7,Muy buena,Seguro,Comunidad Valenciana
2004,Hombre,20,Empleado,5,Muy buena,Inseguro,Comunidad Valenciana
2004,Hombre,30,Empleado,8,Muy buena,Seguro,Comunidad Valenciana
2004,Mujer,46,Empleado,8,Normal,Inseguro,Comunidad Valenciana
2004,Hombre,47,Empleado,8,Buena,Seguro,Comunidad Valenciana
2004,Hombre,22,Empleado,8,Buena,Muy seguro,Comunidad Valenciana
2004,Mujer,29,Empleado,7,Buena,Seguro,Comunidad Valenciana
2004,Mujer,35,Empleado,9,Buena,Seguro,Comunidad Valenciana
2004,Hombre,30,Empleado,8,Buena,Seguro,Castilla-La Mancha
2004,Hombre,46,Empleado,8,Buena,Inseguro,Castilla-La Mancha
2004,Hombre,24,Empleado,7,Buena,Muy seguro,Castilla-La Mancha
2004,Mujer,32,Empleado,6,Normal,Muy seguro,Castilla-La Mancha
2004,Hombre,70,Empleado,7,Normal,Muy seguro,Castilla-La Mancha
2004,Hombre,59,Autónomo,6,Buena,Seguro,Castilla-La Mancha
2004,Mujer,33,Empleado,8,Muy buena,Seguro,Castilla-La Mancha
2004,Hombre,46,Empleado,5,Normal,Seguro,Castilla-La Mancha
2004,Hombre,68,Empleado,7,Buena,Seguro,Castilla-La Mancha
2004,Hombre,65,Autónomo,8,Normal,Muy seguro,Castilla-La Mancha
2004,Hombre,48,Empleado,6,Normal,Seguro,Castilla-La Mancha
2004,Hombre,22,Empleado,7,Buena,Muy seguro,Castilla-La Mancha
2004,Hombre,51,Empleado,8,Buena,Seguro,Castilla-La Mancha
2004,Hombre,50,Empleado,8,Normal,Seguro,Castilla-La Mancha
2004,Hombre,24,Empleado,5,Buena,Muy seguro,Castilla-La Mancha
2004,Mujer,53,Empleado,8,Buena,Inseguro,Castilla-La Mancha
2004,Hombre,54,Empleado,7,Mala,Muy inseguro,Castilla-La Mancha
2004,Mujer,27,Empleado,10,Buena,Seguro,Castilla-La Mancha
2004,Mujer,38,Empleado,10,Muy buena,Inseguro,Castilla-La Mancha
2004,Mujer,42,Empleado,10,Buena,Seguro,Andalucía
2004,Hombre,62,Empleado,7,Buena,Inseguro,Andalucía
2004,Hombre,38,Empleado,9,Buena,Inseguro,Andalucía
2004,Hombre,46,Empleado,8,Buena,Inseguro,Andalucía
2004,Mujer,23,Empleado,7,Muy buena,Seguro,Andalucía
2004,Hombre,63,Autónomo,7,Normal,Inseguro,Andalucía
2004,Mujer,58,Empleado,5,Buena,Inseguro,Andalucía
2004,Mujer,60,Empleado,8,Buena,Seguro,Andalucía
2004,Hombre,45,Empleado,8,Buena,Muy seguro,Andalucía
2004,Mujer,37,Empleado,8,Buena,Seguro,Andalucía
2004,Hombre,36,Autónomo,8,Buena,Seguro,Andalucía
2004,Mujer,35,Empleado,10,Buena,Inseguro,Andalucía
2004,Hombre,37,Empleado,8,Buena,Inseguro,Andalucía
2004,Hombre,19,Empleado,7,Buena,Seguro,Andalucía
2004,Mujer,53,Empleado,8,Buena,Seguro,Andalucía
2004,Mujer,44,Empleado,8,Buena,Inseguro,Andalucía
2004,Hombre,68,Empleado,2,Mala,Seguro,Andalucía
2004,Mujer,27,Empleado,8,Buena,Seguro,Andalucía
2004,Mujer,43,Negocio familiar,3,Mala,Muy seguro,Galicia
2004,Hombre,42,Empleado,7,Buena,Seguro,Galicia
2004,Hombre,47,Empleado,7,Normal,Seguro,Galicia
2004,Hombre,62,Autónomo,10,Mala,Muy inseguro,Galicia
2004,Mujer,27,Empleado,5,Buena,Seguro,Galicia
2004,Hombre,51,Empleado,7,Buena,Muy inseguro,Galicia
2004,Mujer,41,Empleado,7,Muy buena,Inseguro,Galicia
2004,Mujer,31,Autónomo,9,Buena,Seguro,Galicia
2004,Hombre,40,Empleado,9,Normal,Muy inseguro,Galicia
2004,Hombre,24,Empleado,8,Muy buena,Muy seguro,Galicia
2004,Hombre,36,Empleado,8,Buena,Seguro,Galicia
2004,Hombre,34,Empleado,10,Buena,Muy seguro,Galicia
2004,Hombre,70,Empleado,7,Buena,Seguro,Galicia
2004,Mujer,70,Autónomo,7,Buena,Seguro,Galicia
2004,Hombre,20,Empleado,7,Normal,Muy seguro,Galicia
2004,Hombre,25,Empleado,7,Buena,Muy seguro,Galicia
2004,Hombre,31,Empleado,10,Buena,Seguro,Galicia
2004,Hombre,44,Empleado,8,Buena,Seguro,Galicia
2004,Mujer,63,Autónomo,8,Normal,Muy seguro,Galicia
2004,Hombre,46,Empleado,9,Buena,Seguro,Galicia
2004,Hombre,20,Autónomo,8,Muy buena,Muy seguro,Galicia
2004,Mujer,50,Empleado,6,Normal,Inseguro,Galicia
2004,Mujer,67,Empleado,7,Mala,Muy inseguro,Galicia
2004,Mujer,46,Autónomo,3,Buena,Muy seguro,Galicia
2004,Mujer,70,Autónomo,5,Mala,Seguro,Galicia
2004,Hombre,51,Empleado,7,Buena,Muy seguro,Galicia
2004,Hombre,35,Empleado,7,Normal,Muy seguro,Galicia
2004,Hombre,57,Autónomo,9,Buena,Seguro,Galicia
2004,Hombre,48,Empleado,8,Buena,Seguro,Castilla-La Mancha
2004,Hombre,57,Autónomo,8,Mala,Seguro,Castilla-La Mancha
2004,Hombre,39,Empleado,7,Normal,Seguro,Castilla-La Mancha
2004,Hombre,37,Autónomo,7,Normal,Seguro,Castilla-La Mancha
2004,Mujer,57,Autónomo,6,Normal,Seguro,Castilla-La Mancha
2004,Hombre,29,Empleado,8,Normal,Seguro,Castilla-La Mancha
2004,Hombre,58,Autónomo,8,Buena,Muy seguro,Castilla-La Mancha
2004,Mujer,28,Empleado,8,Muy buena,Inseguro,Cataluña
2004,Mujer,25,Empleado,7,Buena,Seguro,Cataluña
2004,Hombre,62,Autónomo,8,Buena,Seguro,Cataluña
2004,Hombre,22,Empleado,9,Muy buena,Inseguro,Cataluña
2004,Mujer,64,Empleado,8,Normal,Seguro,Cataluña
2004,Hombre,52,Autónomo,2,Normal,Seguro,Cataluña
2004,Mujer,51,Empleado,9,Normal,Seguro,Cataluña
2004,Hombre,63,Autónomo,7,Buena,Seguro,Cataluña
2004,Hombre,29,Empleado,7,Buena,Muy seguro,Cataluña
2004,Hombre,42,Empleado,6,Mala,Seguro,Andalucía
2004,Hombre,59,Empleado,7,Buena,Inseguro,Andalucía
2004,Hombre,45,Empleado,7,Muy buena,Seguro,Andalucía
2004,Mujer,36,Empleado,10,Normal,Seguro,Andalucía
2004,Hombre,21,Empleado,7,Buena,Muy seguro,Andalucía
2004,Hombre,67,Autónomo,6,Buena,Seguro,Andalucía
2004,Mujer,39,Empleado,7,Normal,Seguro,Andalucía
2004,Hombre,32,Autónomo,7,Buena,Seguro,Andalucía
2004,Mujer,47,Empleado,8,Normal,Seguro,Andalucía
2004,Hombre,58,Empleado,10,Buena,Seguro,Andalucía
2004,Mujer,59,Autónomo,8,Normal,Seguro,Andalucía
2004,Mujer,32,Autónomo,8,Normal,Seguro,Andalucía
2004,Mujer,37,Empleado,7,Muy buena,Inseguro,Andalucía
2004,Mujer,43,Empleado,2,Muy mala,Seguro,Andalucía
2004,Hombre,42,Empleado,2,Buena,Seguro,Andalucía
2004,Mujer,44,Empleado,7,Buena,Inseguro,Andalucía
2004,Mujer,55,Empleado,9,Normal,Muy seguro,Andalucía
2004,Hombre,32,Empleado,3,Normal,Inseguro,Andalucía
2004,Hombre,48,Autónomo,7,Buena,Seguro,Andalucía
2004,Hombre,40,Empleado,6,Buena,Inseguro,Andalucía
2004,Hombre,28,Empleado,5,Buena,Muy inseguro,Andalucía
2004,Hombre,59,Empleado,6,Buena,Inseguro,Andalucía
2004,Hombre,27,Empleado,8,Muy buena,Seguro,Andalucía
2004,Hombre,63,Autónomo,7,Normal,Seguro,Andalucía
2004,Mujer,43,Empleado,8,Normal,Inseguro,Andalucía
2004,Hombre,33,Empleado,10,Muy buena,Seguro,Andalucía
2004,Hombre,24,Empleado,9,Normal,Inseguro,Andalucía
2004,Hombre,31,Autónomo,7,Muy buena,Seguro,Andalucía
2004,Mujer,56,Empleado,5,Mala,Seguro,Andalucía
2004,Hombre,32,Empleado,8,Normal,Seguro,Andalucía
2004,Mujer,37,Autónomo,7,Buena,Seguro,Andalucía
2004,Mujer,27,Empleado,7,Buena,Inseguro,Andalucía
2004,Hombre,70,Empleado,2,Mala,Muy seguro,Andalucía
2004,Hombre,28,Empleado,7,Buena,Seguro,Andalucía
2004,Hombre,37,Empleado,5,Muy buena,Seguro,Andalucía
2004,Mujer,28,Empleado,7,Muy buena,Seguro,Andalucía
2004,Hombre,29,Empleado,6,Muy buena,Seguro,Andalucía
2004,Hombre,31,Empleado,10,Buena,Seguro,Andalucía
2004,Hombre,41,Empleado,7,Buena,Seguro,Castilla-La Mancha
2004,Mujer,30,Empleado,7,Normal,Inseguro,Castilla-La Mancha
2004,Hombre,28,Empleado,9,Buena,Muy seguro,Castilla-La Mancha
2004,Mujer,27,Empleado,8,Buena,Seguro,Castilla-La Mancha
2004,Mujer,40,Empleado,8,Buena,Seguro,Castilla-La Mancha
2004,Mujer,22,Empleado,7,Buena,Inseguro,Castilla-La Mancha
2004,Mujer,26,Empleado,8,Buena,Seguro,Castilla-La Mancha
2004,Hombre,32,Empleado,6,Normal,Muy seguro,Castilla-La Mancha
2004,Mujer,55,Empleado,8,Buena,Inseguro,Castilla-La Mancha
2004,Hombre,36,Empleado,6,Buena,Seguro,Castilla-La Mancha
2004,Mujer,43,Empleado,8,Buena,Seguro,Castilla-La Mancha
2004,Mujer,52,Empleado,9,Buena,Muy seguro,País Vasco
2004,Hombre,30,Autónomo,9,Muy buena,Muy seguro,País Vasco
2004,Mujer,21,Empleado,8,Buena,Seguro,País Vasco
2004,Mujer,51,Empleado,9,Buena,Seguro,País Vasco
2004,Mujer,33,Empleado,7,Muy buena,Seguro,País Vasco
2004,Hombre,30,Empleado,8,Buena,Seguro,País Vasco
2004,Mujer,35,Empleado,10,Buena,Seguro,País Vasco
2004,Hombre,56,Autónomo,8,Buena,Seguro,País Vasco
2004,Mujer,39,Empleado,8,Buena,Muy seguro,País Vasco
2004,Hombre,47,Autónomo,8,Normal,Seguro,País Vasco
2004,Mujer,69,Empleado,6,Buena,Muy seguro,País Vasco
2004,Hombre,43,Autónomo,8,Muy buena,Muy seguro,País Vasco
2004,Hombre,60,Empleado,7,Buena,Seguro,País Vasco
2004,Hombre,58,Empleado,8,Normal,Muy seguro,País Vasco
2004,Hombre,43,Empleado,8,Normal,Seguro,País Vasco
2004,Mujer,29,Empleado,8,Normal,Muy inseguro,País Vasco
2004,Hombre,47,Autónomo,6,Normal,Muy inseguro,Andalucía
2004,Hombre,60,Empleado,5,Buena,Seguro,Andalucía
2004,Hombre,69,Empleado,10,Buena,Inseguro,Andalucía
2004,Mujer,49,Empleado,9,Buena,Seguro,Andalucía
2004,Mujer,28,Empleado,5,Buena,Muy seguro,Andalucía
2004,Mujer,37,Empleado,8,Normal,Seguro,Andalucía
2004,Hombre,37,Empleado,8,Buena,Seguro,Andalucía
2004,Mujer,27,Autónomo,10,Muy buena,Muy seguro,Andalucía
2004,Hombre,29,Empleado,8,Buena,Seguro,Aragón
2004,Mujer,64,Autónomo,5,Normal,Seguro,Aragón
2004,Mujer,36,Empleado,10,Buena,Muy seguro,Aragón
2004,Mujer,23,Empleado,7,Buena,Seguro,Aragón
2004,Hombre,45,Autónomo,8,Buena,Seguro,Aragón
2004,Hombre,67,Empleado,7,Normal,Seguro,Andalucía
2004,Hombre,70,Empleado,8,Normal,Seguro,Andalucía
2004,Mujer,25,Empleado,8,Muy buena,Seguro,Andalucía
2004,Mujer,42,Empleado,9,Normal,Muy seguro,Andalucía
2004,Mujer,19,Empleado,8,Buena,Seguro,Andalucía
2004,Mujer,27,Negocio familiar,7,Buena,Inseguro,Andalucía
2004,Hombre,29,Empleado,8,Buena,Seguro,Andalucía
2004,Hombre,29,Empleado,9,Buena,Seguro,Andalucía
2004,Hombre,40,Empleado,9,Normal,Seguro,Andalucía
2004,Hombre,38,Empleado,8,Muy buena,Seguro,Andalucía
2004,Mujer,56,Empleado,7,Normal,Muy seguro,Andalucía
2004,Mujer,50,Empleado,6,Normal,Seguro,Andalucía
2004,Hombre,70,Autónomo,8,Mala,Muy seguro,Andalucía
2004,Hombre,37,Autónomo,8,Buena,Seguro,Andalucía
2004,Mujer,53,Empleado,7,Buena,Seguro,Castilla y León
2004,Hombre,36,Empleado,8,Buena,Muy seguro,Castilla y León
2004,Mujer,32,Empleado,5,Buena,Inseguro,Castilla y León
2004,Mujer,58,Empleado,8,Normal,Seguro,Castilla y León
2004,Hombre,18,Empleado,8,Muy buena,Muy seguro,Castilla y León
2004,Hombre,41,Empleado,7,Normal,Muy seguro,Castilla y León
2004,Hombre,43,Empleado,7,Buena,Muy seguro,Castilla y León
2004,Hombre,46,Empleado,9,Buena,Muy seguro,Castilla y León
2004,Hombre,53,Autónomo,10,Muy buena,Inseguro,Castilla y León
2004,Hombre,24,Empleado,10,Normal,Muy seguro,Castilla y León
2004,Hombre,51,Empleado,6,Normal,Muy seguro,Castilla y León
2004,Hombre,66,Autónomo,6,Buena,Muy seguro,Castilla y León
2004,Mujer,44,Autónomo,7,Buena,Muy seguro,Castilla y León
2004,Hombre,44,Empleado,8,Muy buena,Muy seguro,Castilla y León
2004,Mujer,43,Autónomo,9,Buena,Muy seguro,Cataluña
2004,Mujer,37,Autónomo,6,Buena,Seguro,Cataluña
2004,Hombre,50,Empleado,10,Buena,Muy seguro,La Rioja
2004,Hombre,58,Empleado,5,Muy buena,Muy seguro,La Rioja
2004,Hombre,56,Empleado,7,Buena,Muy seguro,La Rioja
2004,Hombre,38,Autónomo,10,Muy buena,Muy seguro,La Rioja
2004,Mujer,32,Empleado,7,Buena,Seguro,La Rioja
2004,Hombre,43,Empleado,8,Muy buena,Muy seguro,La Rioja
2004,Mujer,62,Empleado,5,Normal,Seguro,La Rioja
2004,Mujer,55,Empleado,8,Normal,Seguro,La Rioja
2004,Mujer,51,Empleado,10,Normal,Seguro,La Rioja
2004,Hombre,45,Empleado,8,Muy buena,Muy seguro,La Rioja
2004,Mujer,44,Autónomo,9,Normal,Inseguro,Galicia
2004,Mujer,56,Empleado,10,Normal,Muy inseguro,Galicia
2004,Hombre,47,Empleado,8,Buena,Muy seguro,Galicia
2004,Hombre,26,Empleado,10,Buena,Muy seguro,Galicia
2004,Hombre,54,Empleado,10,Normal,Muy seguro,Galicia
2004,Hombre,65,Empleado,8,Muy buena,Muy seguro,Galicia
2004,Hombre,50,Empleado,5,Buena,Seguro,Comunidad de Madrid
2004,Hombre,41,Empleado,7,Buena,Muy seguro,Comunidad de Madrid
2004,Hombre,39,Empleado,7,Buena,Seguro,Comunidad de Madrid
2004,Hombre,66,Empleado,8,Buena,Seguro,Comunidad de Madrid
2004,Hombre,24,Empleado,9,Muy buena,Seguro,Comunidad de Madrid
2004,Hombre,43,Empleado,8,Muy buena,Seguro,Comunidad de Madrid
2004,Mujer,21,Empleado,9,Buena,Seguro,Comunidad de Madrid
2004,Hombre,61,Empleado,8,Normal,Seguro,Comunidad de Madrid
2004,Mujer,32,Autónomo,8,Buena,Seguro,Comunidad de Madrid
2004,Hombre,32,Autónomo,9,Buena,Seguro,Comunidad de Madrid
2004,Hombre,25,Empleado,8,Normal,Seguro,Comunidad de Madrid
2004,Hombre,22,Empleado,8,Buena,Seguro,Comunidad de Madrid
2004,Hombre,47,Empleado,7,Buena,Seguro,Comunidad de Madrid
2004,Hombre,24,Empleado,8,Buena,Muy seguro,Comunidad de Madrid
2004,Mujer,49,Autónomo,5,Normal,Seguro,Comunidad de Madrid
2004,Hombre,65,Empleado,10,Buena,Seguro,Comunidad de Madrid
2004,Hombre,68,Empleado,7,Mala,Seguro,Comunidad de Madrid
2004,Hombre,29,Empleado,9,Muy buena,Muy seguro,Comunidad de Madrid
2004,Mujer,32,Empleado,5,Buena,Seguro,Comunidad de Madrid
2004,Hombre,39,Empleado,10,Buena,Muy seguro,Comunidad de Madrid
2004,Hombre,38,Empleado,5,Buena,Seguro,Comunidad de Madrid
